
#No	Formula	CAS	SMILES	Tfus	Tvap	Tc	CID	Remark
4404	C14H14O	1883-32-5	OCC(c1ccccc1)c1ccccc1	None	599	860	kc6I1RCKSA	CHON
4405	C14H14O	614-29-9	OC(c1ccccc1)Cc1ccccc1	331	577	786	kcX0TOAP06	CHON
4406	C14H14O	599-67-7	CC(c1ccccc1)(c1ccccc1)O	357	593	845	kcO810LZIQ	CHON
4407	C13H26O2	861013-63-0	CCCCC(CCCC(=O)OCC)CC	None	520	687	kcILLEPWRX	CHON
4408	C14H22O	5510-99-6	CCC(c1cccc(c1O)C(CC)C)C	None	572	766	kc8KMIO0O9	CHON
4409	C14H22O	128-39-2	CC(c1cccc(c1O)C(C)(C)C)(C)C	311	531	746	kcWA3RIYFN	CHON
4410	C13H26O2	75854-71-6	CCCCCC(CCCC(=O)OCC)C	None	522	687	kcU572A4ZS	CHON
4411	C14H23N	10137-80-1	CCCCC(CNc1ccccc1)CC	None	582	760	kcHEB5840N	CHON
4412	C14H26O	854252-05-4	CCCCCCC(=O)C=CC(CC)CC	None	554	728	kcKTVYWJJ3	CHON
4413	C13H26O2	None	CCCCC[C@H](C(=O)OCC)CCCC	None	524	687	kcAQ6YQRW6	CHON
4414	C13H20O2	42433-74-9	CCCCCCc1ccc(c(c1)OC)O	None	580	806	kcL9QOJWLB	CHON
4415	C13H26O2	2874-74-0	CCCCCCCCCCC(C(=O)O)C	None	571	744	kcGSKP7NER	CHON
4416	C14H12O	451-40-1	O=C(c1ccccc1)Cc1ccccc1	329	586	843	kc6TIYVXMG	CHON
4417	C14H22O	5875-45-6	Oc1cc(ccc1C(C)(C)C)C(C)(C)C	None	576	788	kcAR9QYPTS	CHON
4418	C13H28O2	60851-88-9	CCCCCCCCCCOCCCO	None	546	743	kc7HZGEA3J	CHON
4419	C14H22O	96-76-4	Oc1ccc(cc1C(C)(C)C)C(C)(C)C	332	536	788	kc8OR9NYE4	CHON
4420	C14H22O	1138-52-9	Oc1cc(cc(c1)C(C)(C)C)C(C)(C)C	None	575	761	kcCZKE54B6	CHON
4421	C14H22O	5075-79-6	CCCCCCCc1ccc(cc1C)O	297	567	785	kcF70YTIAQ	CHON
4422	C14H15N	5405-15-2	Cc1ccc(cc1)NCc1ccccc1	None	592	814	kcPB094YXV	CHON
4423	C13H20O2	38836-30-5	CCCC(CC(c1ccccc1)(O)C)O	None	588	778	kcGFM9JHGQ	diol_amide
4424	C12H16O3	2050-08-0	CCCCCOC(=O)c1ccccc1O	None	582	800	kc7INNZQW6	CHON
4425	C14H15N	614-30-2	CN(c1ccccc1)Cc1ccccc1	282	584	825	kc49C27VO1	CHON
4426	C14H31N	6308-94-7	CCCCCCCCCCN(CC)CC	None	530	706	kcYL5FSP4H	CHON
4427	C14H30O	92318-63-3	CCCCCCCCCCC(CO)(C)C	None	545	724	kcUHV1BZE6	CHON
4428	C14H30O	100888-15-1	OCCCC(CCCCCC(CC)C)C	None	578	723	kcPUC5I2OM	CHON
4429	C11H12O4	581-55-5	CC(=O)OC(c1ccccc1)OC(=O)C	318	533	719	kcDVGZ986R	CHON
4430	C14H14O	834-14-0	COc1ccc(cc1)Cc1ccccc1	None	573	809	kcBYUJYH5R	CHON
4431	C12H24O3	None	CCCCCOC(=O)C(OCCCC)C	None	509	688	kcA6I2V1TA	CHON
4432	C13H28O2	857786-65-3	CCCCCCCCCC(CCO)(O)C	None	587	753	kcLNRB4TJW	diol_amide
4433	C13H26O2	92169-18-1	CC(CCCC(C)C)CCCOC(=O)C	None	519	676	kc5DNC5DLL	CHON
4434	C13H28O2	92153-96-3	CCCCCCCCC(CC(CO)C)O	None	589	767	kcIT3W6HKK	diol_amide
4435	C14H30O	854256-60-3	CCCCCCC(CCC(C)C)OCC	None	525	683	kcUVA91I01	CHON
4436	C13H26O2	92169-15-8	CCCCC(CC(=O)O)(CCC)CCC	None	591	746	kc2D8KCIBB	CHON
4437	C13H24O2	1725-04-8	O=C1CCCCCCCCCCCCO1	300	588	868	kcL3IWFIUJ	CHON
4438	C13H26O2	None	CCCC(C(OC(=O)C)C)CCCCC	None	518	682	kcBWYBCN85	CHON
4439	C13H24O2	86198-08-5	CCCCC(COC(=O)CCC=C)CC	None	523	689	kcQ461PS39	CHON
4440	C14H31N	112-18-5	CCCCCCCCCCCCN(C)C	253	535	693	kcTQSO3T3B	CHON
4441	C14H30O	56762-01-7	CCCC(OC(CCC)CCC)CCC	None	518	683	kcHR4JPWFY	CHON
4442	C13H26O2	93310-03-3	CCCCCCC(CC(CC(=O)O)C)C	None	568	745	kcK7URSZ32	CHON
4443	C14H22O	63264-81-3	CCCC(c1ccc(cc1)O)(CC)CC	None	577	795	kcDTONKS8C	CHON
4444	C13H28O2	54815-12-2	CCCCCCOCOCCCCCC	None	528	693	kc27XNF6JS	CHON
4445	C13H24O2	2696-43-7	CCCCCCCCCOC(=O)C(=C)C	None	528	692	kcOQG3UFAN	CHON
4446	C14H30O	859325-84-1	CCCCCC(CCCC(C)(C)C)(O)C	None	525	687	kc1N82QY1N	CHON
4447	C13H26O2	5129-56-6	COC(=O)CCCCCCCCC(C)C	None	530	695	kc4WV21XKB	CHON
4448	C13H26O2	106377-18-8	CCOC(=O)CCC(CCCC(C)C)C	None	518	676	kcUL7BEGCH	CHON
4449	C11H20O4	71340-46-0	CC(OC(=O)CCCC(=O)OC(C)C)C	None	516	681	kc892EDF2U	CHON
4450	C14H30O	855750-46-8	CCCCCC(C(C)C)(CCCCC)O	None	536	696	kcG9PPMQ9B	CHON
4451	C14H22O	100963-63-1	CCCCCCc1ccc(cc1)C(O)C	None	560	745	kc73J65EGG	CHON
4452	C13H26O2	19758-01-1	CCCCCCCCC(CC(=O)O)(C)C	None	572	746	kcA2WPEP7A	CHON
4453	C13H26O2	92169-22-7	CCCCCCCC(CC(C(=O)O)C)C	None	567	740	kc70SYD7JJ	CHON
4454	C12H24O3	24724-07-0	OCCCCCCCCCCC(=O)OC	None	579	733	kcCIGKWJVK	CHON
4455	C14H30O	621359-56-6	OCCCCCCCCCC[C@H](CC)C	None	561	726	kcLZUOG6KN	CHON
4456	C14H30O	103-20-8	CCCCC(CCC(CC(C)C)O)CC	None	533	716	kcWNQE0BG8	CHON
4457	C14H20O	37592-72-6	CCCCCCc1ccc(cc1)C(=O)C	None	577	770	kc5ILQAACL	CHON
4458	C13H26O2	100528-73-2	CCCCCCOC(=O)CC(CC)(C)C	None	513	680	kcF9UZ9FUR	CHON
4459	C14H22O	14556-13-9	CCC(c1cc(cc(c1)O)C(CC)C)C	None	573	758	kcCYNLAHE9	CHON
4460	C14H22O	54932-77-3	CCC(c1ccc(c(c1)O)C(CC)C)C	None	574	766	kcFGVBYZRQ	CHON
4461	C14H22O	1849-18-9	CCC(c1ccc(c(c1)C(CC)C)O)C	None	573	768	kc1W5K5IIW	CHON
4462	C14H22O	1988-35-8	CCCCC(c1ccc(cc1)O)(CC)C	None	587	795	kc2JCO6AGC	CHON
4463	C11H22O4	502-54-5	CCCCCCCC(=O)OCC(CO)O	None	596	773	kcS8OFWZT3	diol_amide
4464	C14H22O	52348-51-3	CC(Cc1cccc(c1O)CC(C)C)C	None	566	754	kcWEBQ03MZ	CHON
4465	C14H22O	30784-29-3	CCCCCC(c1ccc(cc1)O)(C)C	None	577	795	kc4K3Q6WDA	CHON
4466	C14H30O	859325-91-0	CCC(CCCCCCC(C)(C)C)(O)C	None	536	687	kc7Z3OCQYC	CHON
4467	C14H23N	13369-17-0	CC(CN(c1ccccc1)CC(C)C)C	None	525	704	kcC0TVAQ95	CHON
4468	C14H22O	42433-61-4	CCCCCC(c1ccc(c(c1)C)O)C	None	578	780	kc500LF2BS	CHON
4469	C11H20O4	818-88-2	COC(=O)CCCCCCCCC(=O)O	316	577	754	kcRFJBE82Y	CHON
4470	C14H31N	88090-09-9	CCCCCCCCCCN(CCC)C	None	542	707	kc6W1VDGV9	CHON
4471	C14H30O	108272-61-3	CCCCCC(C(C(C)(C)C)(C)C)(O)C	None	521	699	kc3SAIW5EI	CHON
4472	C13H28O2	22092-58-6	CC(CCCCCCCC(O)(C)C)(O)C	339	558	739	kc98CXT4NP	diol_amide
4473	C12H16O3	87-20-7	CC(CCOC(=O)c1ccccc1O)C	None	577	796	kcICYPCAWG	CHON
4474	C10H22O5	143-24-8	COCCOCCOCCOCCOC	245	547	717	kcMK9IZYE9	CHON
4475	C14H30O	240137-49-9	CCCC(C(C(CCC)(C)C)(O)C)(C)C	None	541	696	kcESKYB9UP	CHON
4476	C13H18O2	23293-75-6	C[C@@H](C(C)(C)C)OC(=O)c1ccccc1	None	536	754	kc1BDXNL63	CHON
4477	C14H20O	61812-55-3	CC(c1ccccc1)OC1CCCCC1	None	546	757	kc7Q74P7PN	CHON
4478	C14H29N	5432-61-1	CCCCC(CNC1CCCCC1)CC	None	542	737	kcCBO622KR	CHON
4479	C14H30O	5340-38-5	CCCCC(CC(C)(C)C)(CCCC)O	None	516	689	kc6C0T12SY	CHON
4480	C14H22O	861011-61-2	CCCC(C(c1ccc(cc1)O)(C)C)C	None	577	797	kcXOF2CFQD	CHON
4481	C14H28O	2418-26-0	O[C@@H]1C[C@H](C[C@H](C1)C(C)(C)C)C(C)(C)C	None	528	707	kc6WT9MFPE	CHON
4482	C14H28O	14736-73-3	O[C@H]1C[C@@H](CC[C@H]1C(C)(C)C)C(C)(C)C	None	528	708	kcD9K3OJ4C	CHON
4483	C11H20O4	17961-10-3	CCCCCOC(=O)CCCCC(=O)O	None	574	752	kc9VPEMIR3	CHON
4484	C13H28O2	72410-29-8	CCCCCCC(OC(C)C)OC(C)C	None	513	672	kcMAVIX0DU	CHON
4485	C14H22O	855412-93-0	CCC(c1ccc(cc1)O)(CC(C)C)C	None	572	791	kcT1F3YLJR	CHON
4486	C14H22O	701921-07-5	CCC(CC(c1ccc(cc1)O)(C)C)C	None	573	792	kc7PUDNVRT	CHON
4487	C14H20O	124620-30-0	OC1(CCCCC1)CCc1ccccc1	329	571	766	kcEOXXDVGB	CHON
4488	C12H26O3	19327-37-8	CCCCCCCCOCCOCCO	None	566	746	kc09AGYAYY	CHON
4489	C13H16O2	538-65-8	CCCCOC(=O)/C=C/c1ccccc1	None	552	749	kcYJTZKBEM	CHON
4490	C14H22O	46376-57-2	CC(CCC(c1ccc(cc1)O)(C)C)C	None	572	791	kcFUD1AW6I	CHON
4491	C14H22O	59048-99-6	CCC(C(c1ccc(cc1)O)(CC)C)C	None	573	792	kcNTP8IQ1N	CHON
4492	C14H14O	103-50-4	O(Cc1ccccc1)Cc1ccccc1	None	561	818	kcPVD9OJZ9	CHON
4493	C14H30O	859337-47-6	CCCCC(CCOCCC(C)C)CC	None	524	688	kcKB9TAI8L	CHON
4494	C14H22O	31603-95-9	CC(Oc1ccc(cc1)C(C)(C)C)(C)C	342	520	712	kc8ENDOYHJ	CHON
4495	C14H26O	52743-56-3	O=C1CC[C@H](C[C@H]1C(C)(C)C)C(C)(C)C	None	536	739	kc7O5ELAAV	CHON
4496	C14H28O	1138-49-4	OC1C[C@H](C[C@H](C1)C(C)(C)C)C(C)(C)C	None	528	707	kcQVQSRYG9	CHON
4497	C14H12O	643-65-2	Cc1cccc(c1)C(=O)c1ccccc1	None	596	843	kcGGJBCHXH	CHON
4498	C14H12O	131-58-8	Cc1ccccc1C(=O)c1ccccc1	None	594	846	kc805S6V75	CHON
4499	C11H20O4	72807-76-2	COC(=O)CC(CC(=O)OC)(CC)CC	None	522	700	kcAHQ7CF4F	CHON
4500	C11H20O4	17804-59-0	CCOC(=O)CC(CC(=O)OCC)(C)C	None	513	684	kcP2BTCJU0	CHON
4501	C12H24O3	100386-17-2	CCCCCCCCOC(=O)C(O)(C)C	None	547	712	kcBSP3223I	CHON
4502	C13H10O2	117-99-7	Oc1ccccc1C(=O)c1ccccc1	308	590	820	kc0Y8KHCQV	CHON
4503	C14H15N	620-93-9	Cc1ccc(cc1)Nc1ccc(cc1)C	352	575	788	kc251N8IHZ	CHON
4504	C13H20O2	732286-15-6	CCCCOC(c1ccc(cc1)OC)C	None	549	741	kc1LHUPJ05	CHON
4505	C12H26O3	112-73-2	CCCCOCCOCCOCCCC	None	531	683	kcVM8T19RU	CHON
4506	C14H30O	57233-27-9	CCCCCCCC(C(C)C)(C(C)C)O	None	531	699	kcEFVPYNEK	CHON
4507	C13H19NO	137565-41-4	CCCN(Cc1ccccc1)CC(=O)C	None	546	740	kc7KNVOCZ2	CHON
4508	C14H30O	None	CCCCC(C(CC)(C)C)(C(C)(C)C)O	None	519	683	kc85MPSZ2I	CHON
4509	C14H30O	106422-40-6	CCCCCC(C(C)(C)C)(C(C)(C)C)O	None	516	680	kcGGTF5SKP	CHON
4510	C14H22O	3884-95-5	Oc1ccccc1C(CC(C)(C)C)(C)C	None	566	748	kc33LICVE6	CHON
4511	C13H18O2	5406-58-6	CC1(OCC(CO1)(C)C)c1ccccc1	None	518	740	kc3J2QZTNH	CHON
4512	C10H23NO4	71794-29-1	COCCOCCOCCOCCCN	229	571	740	kcIOWBWWAH	CHON
4513	C12H14O3	10595-06-9	O=C(C(=C)C)OCCOc1ccccc1	None	546	750	kcMXRNC3SP	CHON
4514	C10H20O5	33100-27-5	O1CCOCCOCCOCCOCC1	253	566	802	kc5H38PPTA	CHON
4515	C13H20O2	38115-81-0	CC(OC(c1ccccc1)OC(C)C)C	None	507	686	kcEJFK3332	CHON
4516	C14H22O	140-66-9	CC(c1ccc(cc1)O)(CC(C)(C)C)C	358	564	776	kcPSD3N2TM	CHON
4517	C12H26O3	42910-66-7	CCCCCOCC(COC(C)(C)C)O	None	539	715	kcB9Y1D7Y1	CHON
4518	C14H30O	30089-02-2	CCCCCC(CC(C)C)(CC(C)C)O	None	541	699	kcEX4US92W	CHON
4519	C13H19NO	90-84-6	CCN(C(C(=O)c1ccccc1)C)CC	None	545	763	kcVJ7YKPG5	CHON
4520	C11H10O4	15721-10-5	CC(=C)C(=O)Oc1ccc(cc1)C(=O)O	455	597	814	kcQBDO46FT	CHON
4521	C14H22O	861010-67-5	CCC(C(c1ccc(cc1)O)(C)C)CC	None	573	792	kcA2F6BEYQ	CHON
4522	C13H20O2	92101-25-2	CCOC(c1ccccc1C)(OCC)C	None	522	745	kcZYZZWI6W	CHON
4523	C13H20O2	92101-26-3	CCOC(c1cccc(c1)C)(OCC)C	None	525	745	kcRE87JT3G	CHON
4524	C14H28O	5340-81-8	CC(C(C(=O)C(C(C)(C)C)(C)C)(C)C)C	None	510	688	kc1AGYPA3A	CHON
4525	C10H14O5	4074-88-8	C=CC(=O)OCCOCCOC(=O)C=C	None	538	718	kcSU1YZD02	CHON
4526	C12H16O3	588689-81-0	COCC1CCOC(O1)c1ccccc1	None	564	760	kcOSI0BLNK	CHON
4527	C13H21NO	94670-16-3	CCCOC(c1ccc(cc1)N(C)C)C	None	546	752	kcJR8SUKR5	CHON
4528	C14H30O	None	CCC(C(C(C)(C)C)(CC(C)C)O)(C)C	None	510	674	kc2HN43N3L	CHON
4529	C11H20O4	857793-54-5	CCCC(CC(=O)OC)(CC(=O)OC)C	None	521	700	kcY5QEK0EU	CHON
4530	C14H26O	92319-16-9	CC(CCCC(C1CCCC(=O)C1)C)C	None	539	725	kcLELRT7SJ	CHON
4531	C13H18O2	51146-56-6	CC(Cc1ccc(cc1)[C@@H](C(=O)O)C)C	324	575	763	kc40FVGP32	CHON
4532	C14H30O	None	CCCC(C(CC)(C)C)(C(CC)(C)C)O	None	518	685	kcDWZCGFCN	CHON
4533	C14H22O	872823-89-7	CC(Oc1ccccc1)(CC(C)(C)C)C	None	528	722	kcIY78DJXQ	CHON
4534	C13H24O2	1027080-67-6	CC1CCC(CC1)OC(=O)CC(C)(C)C	None	512	686	kc501ZJY4R	CHON
4535	C12H16O3	13278-27-8	CC(C(c1ccccc1)(CC(=O)O)O)C	390	598	808	kcFCNXCOB9	diol_amide
4536	C14H30O	None	CCCCC(C(CC)(C)C)(CC(C)C)O	None	525	697	kcWKP7YPSC	CHON
4537	C13H20O2	700370-81-6	CC(Oc1cc(OC(C)C)cc(c1)C)C	None	534	709	kcL4V10CY3	CHON
4538	C14H23N	29772-98-3	CN(C(C(c1ccccc1)(C)C)(C)C)C	None	548	760	kcSWARL4FM	CHON
4539	C11H24O4	99106-86-2	COCC(OCC(OCC(OC)C)C)C	None	512	675	kcXDYH68EN	CHON
4540	C14H30O	508181-44-0	CCCCCCOC(CC(C)(C)C)(C)C	None	518	684	kcJ8ODRMR3	CHON
4541	C12H26O3	1559-36-0	CCCCC(COCCOCCO)CC	None	563	727	kcSLC84BFU	CHON
4542	C11H24O4	20178-34-1	CCOC(COC(COC(CO)C)C)C	None	542	700	kcVEVQ3AXL	CHON
4543	C13H26O2	245658-44-0	CC(CCCC(OC(=O)C(C)C)(C)C)C	None	499	655	kc3UIONPHY	CHON
4544	C13H18O2	15687-27-1	CC(Cc1ccc(cc1)C(C(=O)O)C)C	348	576	780	kc8VVKR8ZN	CHON
4545	C12H14O3	93-28-7	C=CCc1ccc(c(c1)OC)OC(=O)C	None	554	784	kcLS3IYWJ7	CHON
4546	C13H24O2	7214-36-0	CCOC(=O)[C@@H]1CC[C@@H](CC1)C(C)(C)C	None	519	695	kcXP1PMKFS	CHON
4547	C11H24O4	25961-91-5	CCCCCOCCOCCOCCO	None	568	763	kcOT3RLFMD	CHON
4548	C11H16O4	2223-82-7	C=CC(=O)OCC(COC(=O)C=C)(C)C	None	526	705	kcID95DYCS	CHON
4549	C14H30O	737721-20-9	CC(CC(CC(C)(C)C)(CC(C)C)O)C	None	505	688	kcAOUX03C2	CHON
4550	C14H30O	None	CCC(C(CC(C)C)(CC(C)C)O)(C)C	None	518	690	kcI5M43KZV	CHON
4551	C14H28O	24418-05-1	O[C@H]1C[C@H](CC[C@H]1C(C)(C)C)C(C)(C)C	None	528	708	kcH89NV6TE	CHON
4552	C13H26O2	245658-41-7	CC(CC(OC(=O)CC(C)(C)C)(C)C)C	None	492	646	kc77M6TF9P	CHON
4553	C12H15NO2	54616-55-6	CC(=C)C(=O)Oc1ccc(cc1)N(C)C	297	565	783	kcHMN9EJ15	CHON
4554	C12H18O3	94670-20-9	COCCOC(c1ccc(cc1)OC)C	None	551	745	kcGCA3N31N	CHON
4555	C13H26O2	100528-72-1	COC(=O)C(C(C)(C)C)(CC(C)(C)C)C	None	489	650	kcQEUQNUXD	CHON
4556	C14H26O	16099-36-8	O=C1CC[C@@H](C[C@H]1C(C)(C)C)C(C)(C)C	None	536	739	kc502TQ3LV	CHON
4557	C14H26O	99914-84-8	O=CC(=CCC(C(C)C)C)C(C(C)C)C	None	535	700	kcNZ30ZBTN	CHON
4558	C11H18O4	70197-60-3	COC(=O)CC1(CCCC1)CC(=O)OC	None	531	722	kc7PDQCYAH	CHON
4559	C14H28O	14737-10-1	O[C@@H]1C[C@@H](CC[C@H]1C(C)(C)C)C(C)(C)C	None	528	708	kc7JBVP8G0	CHON
4560	C11H18O4	121887-62-5	CC(=O)OC[C@@H]1CCC[C@H]1COC(=O)C	None	541	711	kcJ7DXQYLL	CHON
4561	C12H16O3	2883-98-9	C/C=C/c1cc(OC)c(cc1OC)OC	None	583	790	kcXXBFJQTZ	CHON
4562	C10H22O5	5650-20-4	OCCOCCOCCOCCOCC	None	562	727	kcEWV6LZI3	CHON
4563	C14H22O	858848-21-2	CC(Cc1c(C)ccc(c1O)C(C)C)C	None	561	778	kcARNCL1AP	CHON
4564	C14H28O	24418-07-3	O[C@@H]1C[C@H](CC[C@H]1C(C)(C)C)C(C)(C)C	None	528	708	kcR6HZUFGC	CHON
4565	C12H14O3	70637-00-2	CC12COC(OC1)(OC2)c1ccccc1	410	579	797	kc9WCGOVBV	CHON
4566	C14H25N	24506-22-7	CN1[C@@H]2CCCC[C@@H]2C[C@@H]2[C@@H]1CCCC2	None	551	765	kcP9JD2VNX	CHON
4567	C14H25N	16726-26-4	CN1[C@@H]2CCCC[C@H]2C[C@@H]2[C@@H]1CCCC2	None	551	765	kc1YIEN65S	CHON
4568	C12H24O3	77-68-9	CC(C(=O)OCC(C(C(C)C)O)(C)C)C	None	527	696	kcHN39VMD4	CHON
4569	C10H24N2O3	4246-51-9	NCCCOCCOCCOCCCN	None	569	742	kcRT2SFS42	CHON
4570	C13H24O2	7214-35-9	CCOC(=O)[C@@H]1CC[C@H](CC1)C(C)(C)C	None	519	695	kcURL7PI7D	CHON
4571	C14H22O	68555-62-4	O=C/C(=C/CC1C(=CCCC1(C)C)C)/C	None	541	726	kc1QNY0HJD	CHON
4572	C15H26O	515-69-5	CC(=CCC[C@]([C@@H]1CCC(=CC1)C)(O)C)C	None	562	736	kcN3KH78EX	CHON
4573	C15H30O	2765-11-9	CCCCCCCCCCCCCCC=O	298	571	733	kcV320VESN	CHON
4574	C15H24O	104-40-5	CCCCCCCCCc1ccc(cc1)O	None	590	772	kcJ5XIY3N5	CHON
4575	C15H24O	136-83-4	CCCCCCCCCc1ccccc1O	None	590	764	kc8Z4G1BUB	CHON
4576	C14H28O2	1117-55-1	CCCCCCCC(=O)OCCCCCC	243	551	708	kc9NB7EY70	CHON
4577	C14H28O2	112-66-3	CCCCCCCCCCCCOC(=O)C	274	547	704	kc1WVZFTI6	CHON
4578	C14H28O2	4887-30-3	CCCCCCCCOC(=O)CCCCC	245	550	708	kcK0QNU2I1	CHON
4579	C14H28O2	5454-09-1	CCCCCCCCCCOC(=O)CCC	None	543	699	kc0NRMOMR8	CHON
4580	C15H32O	53346-71-7	CCCCCCCCCCCCC(CC)O	None	569	731	kcMOY56NIY	CHON
4581	C15H32O	6836-40-4	CCCCCCCCCC(CCCCC)O	None	586	731	kc0DY7ZPD6	CHON
4582	C14H12O2	120-51-4	O=C(c1ccccc1)OCc1ccccc1	293	596	824	kc1ZQ6EHH4	CHON
4583	C15H32O	1653-34-5	CCCCCCCCCCCCCC(O)C	None	571	748	kcVE2TSJGX	CHON
4584	C14H28O2	30673-36-0	CCCCCCCCCC(=O)OCCCC	None	546	704	kc3RB4OKIM	CHON
4585	C14H20O2	7155-12-6	CCCCCCCOC(=O)c1ccccc1	None	571	763	kcV341QGCP	CHON
4586	C15H32O	1653-35-6	CCCCCCCC(CCCCCCC)O	None	577	731	kc0XC1YAV3	CHON
4587	C15H32O	109212-91-1	CCCCCCCCCCCC(CCC)O	None	587	731	kc9LCOC1CL	CHON
4588	C15H32O	629-76-5	CCCCCCCCCCCCCCCO	317	593	757	kc7U8PP58G	CHON
4589	C14H28O2	61531-45-1	CCCCCCCCC(=O)OCCCCC	246	527	704	kcW6PAC8QT	CHON
4590	C15H30O	2345-28-0	CCCCCCCCCCCCCC(=O)C	312	584	750	kcTPSW3JT7	CHON
4591	C15H30O	925-51-9	CCCCCCCCCCCC(=O)CCC	None	565	731	kcDNDWGIR3	CHON
4592	C15H30O	818-23-5	CCCCCCCC(=O)CCCCCCC	315	568	730	kcXO308MXS	CHON
4593	C13H26O3	7523-15-1	CCCCCCOC(=O)OCCCCCC	None	546	696	kc6K9XMFKX	CHON
4594	C15H24O	36588-31-5	CCCCCCCCCOc1ccccc1	286	563	761	kcOGAMAMTQ	CHON
4595	C14H28O2	106-33-2	CCCCCCCCCCCC(=O)OCC	272	549	704	kcKDKXSGCD	CHON
4596	C14H28O2	624-09-9	CCCCCCCOC(=O)CCCCCC	240	550	706	kcSYU7S8OS	CHON
4597	C15H28O	502-72-7	O=C1CCCCCCCCCCCCCC1	338	582	788	kcU8Z6278I	CHON
4598	C15H32O	861374-28-9	CCCCCCOC(CCCCCC)CC	None	545	705	kcZ4VMW18P	CHON
4599	C15H33N	2570-26-5	CCCCCCCCCCCCCCCN	310	593	763	kcQXBKOW4X	CHON
4600	C14H28O2	1731-88-0	CCCCCCCCCCCCC(=O)OC	279	554	711	kc4UOZXN2D	CHON
4601	C15H32O	5396-08-7	CCCCCC(CCCCC)(CCCC)O	None	549	708	kcMSIB2J93	CHON
4602	C15H32O	32357-84-9	CCCCCCCOCCCCCCCC	259	546	706	kcQEUMB3L0	CHON
4603	C14H28O2	16474-41-2	CCCCCCCCCC(=O)OC(C)(C)C	None	526	692	kcTUQ7DW1P	CHON
4604	C12H22O4	141-03-7	CCCCOC(=O)CCC(=O)OCCCC	None	543	706	kc9NKY0KFL	CHON
4605	C15H32O	69341-46-4	CCCCCCCC(CCCCC)(CC)O	None	557	718	kcZS9YEG0X	CHON
4606	C14H12O2	722-01-0	O=C(Oc1ccccc1)Cc1ccccc1	None	576	801	kcPBGPNYZY	CHON
4607	C14H28O2	29803-24-5	CCCCCCC(OC(=O)CCCCC)C	None	539	700	kcQH9HS4ES	CHON
4608	C15H24O	17404-66-9	CCCCCCCC(c1ccc(cc1)O)C	None	587	787	kcE4UUW6T8	CHON
4609	C12H22O4	2050-23-9	CCOC(=O)CCCCCCC(=O)OCC	None	546	707	kcZVS65TXU	CHON
4610	C15H32O	854633-08-2	CCCCCC(CCC(CCCC)CC)O	None	541	726	kc8V07TH4F	CHON
4611	C12H22O4	20602-86-2	CCCCCOC(=O)C(=O)OCCCCC	264	546	707	kcXF4YQBA7	CHON
4612	C12H22O4	106-79-6	COC(=O)CCCCCCCCC(=O)OC	300	562	742	kcX107SB3Y	CHON
4613	C12H22O4	106-19-4	CCCOC(=O)CCCCC(=O)OCCC	None	549	707	kcJNSFOK26	CHON
4614	C14H28O2	55193-22-1	CCCCCCC(=O)OC(CCCCC)C	None	539	700	kcMR5VB906	CHON
4615	C14H28O2	119856-56-3	CCCCCCCCC(C(=O)OCC)CC	None	538	700	kcPYSZK55O	CHON
4616	C15H31N	30249-29-7	CCCCCCCCCNC1CCCCC1	None	566	737	kcKNER8RQZ	CHON
4617	C14H28O2	857830-22-9	CCCCCCC(C(=O)OCC)CCCC	None	540	700	kcG2VJBIWN	CHON
4618	C13H22O3	4427-97-8	O=C(OC1CCCCC1)OC1CCCCC1	313	563	795	kcZZAY58K6	CHON
4619	C15H32O	712285-35-3	CCCCC(C(O)C)(CCCC)CCCC	None	561	722	kcGTVA9YHB	CHON
4620	C15H32O	38231-91-3	CCCCCCCCCCCCC(CO)C	None	576	740	kc1BS11M1L	CHON
4621	C14H28O2	42270-46-2	CCCCCCCCCC(OC(=O)CC)C	None	539	700	kcU6MASEYW	CHON
4622	C15H32O	101082-13-7	CCC(CCC(CCC(CC)CC)O)CC	None	555	721	kc72XQ0UEG	CHON
4623	C15H24O	854256-73-8	CCCCCCC(c1ccccc1)OCC	None	545	733	kcDU697PJP	CHON
4624	C15H17N	92-59-1	CCN(c1ccccc1)Cc1ccccc1	None	573	829	kc8F9S46C5	CHON
4625	C13H18O3	6259-76-3	CCCCCCOC(=O)c1ccccc1O	None	593	807	kcBGE5XZSI	CHON
4626	C15H32O	27570-83-8	CCCCCCCCCCCCC(O)(C)C	None	574	715	kcNX8DVUU1	CHON
4627	C14H28O2	856337-39-8	CCCCCCCC(C(=O)OCC)CCC	None	534	700	kc2WUEUQ1X	CHON
4628	C14H20O2	6290-37-5	CCCCCC(=O)OCCc1ccccc1	None	562	756	kc94IF2EPF	CHON
4629	C15H32O	90835-22-6	CCCCCCCCCCC(CCCO)C	None	584	740	kcYV6749XW	CHON
4630	C15H32O	857791-53-8	CCCCC(CC(C(CCC)O)CC)CC	None	533	721	kcAPIV92ZF	CHON
4631	C13H10O3	118-55-8	O=C(c1ccccc1O)Oc1ccccc1	315	573	766	kcGRB0ZJ4T	CHON
4632	C15H32O	50313-71-8	OCCCCCCCCCCCC(CC)C	None	574	740	kcH9U3I8SM	CHON
4633	C15H30O	857791-49-2	CCC(CCC(=O)CCC(CC)CC)CC	None	555	720	kcZTJ6NC2Z	CHON
